"order_id","mainCommonName","scientific_name","otherCommonNames"
1598,"Derby's Woolly Opossum","Caluromys derbianus","Central American Woolly Opossum|Derby's Pale-eared Woolly Opossum"
1599,"Kongana Forest Shrew","Sylvisorex konganensis","Kongana Shrew"
1600,"Goodman's Mouse Lemur","Microcebus lehilahytsara","Mittermeier's Mouse Lemur"
1601,"Bongolava Mouse Lemur","Microcebus bongolavensis",NA
1602,"Antarctic Fur Seal","Arctocephalus gazella","Kerguelen Fur Seal"
1603,"Zeledon's Mouse Opossum","Marmosa zeledoni",NA
1604,"Pampas Fox","Lycalopex gymnocerca","Azara's Fox"
1605,"Fingui White-toothed Shrew","Crocidura fingui",NA
1606,"Little Pygmy Possum","Cercartetus lepidus","Tasmanian Pygmy Possum"
1607,"Sumatran Striped Rabbit","Nesolagus netscheri","Sumatran Rabbit|Sumatran Short-eared Rabbit"
1608,"Black-footed Rock Wallaby","Petrogale lateralis","Black-flanked Rock Wallaby|Side-striped Rock Wallaby|Hackett's Rock Wallaby|Recherche Rock Wallaby|Pearson Island Rock Wallaby|Warru|West Australian Rock Wallaby|West Kimberley Rock-wallaby"
1609,"Prairie Shrew","Sorex haydeni","Hayden's Shrew"
1610,"Common Hippopotamus","Hippopotamus amphibius",NA
1611,"Bornean Ferret-badger","Melogale everetti",NA
1612,"Baird's Beaked Whale","Berardius bairdii","Giant Bottle-nosed Whale|North Pacific Bottlenose Whale|Northern Four-toothed Whale"
1613,"Kazakh Pika","Ochotona opaca",NA
1614,"Caspian White-toothed Shrew","Crocidura caspica","Caspian Shrew"
1615,"Arfak Striped Possum","Dactylopsila kambuayai","Vogelkop Ring-tailed Possum|Vogelkop Striped Possum"
1616,"Indian Long-eared Hedgehog","Hemiechinus collaris","Collared Hedgehog|Hardwicke's Hedgehog|Long-eared Desert Hedgehog"
1617,"Crested Macaque","Macaca nigra","Black Crested Macaque|Celebes Black Ape|Celebes Black Macaque|Celebes Crested Macaque|Celebes Macaque|Sulawesi Black Macaque|Sulawesi Crested Black Macaque"
1618,"Liberian Mongoose","Liberiictis kuhni",NA
1619,"Gray Slender Loris","Loris lydekkerianus","Dry Zone Slender Loris|Northern Slender Loris|Northern Ceylon Slender Loris|Highland Slender Loris|Malabar Slender Loris|Mysore Slender Loris"
1620,"Kuroda's White-toothed Shrew","Crocidura tadae",NA
1621,"Udzungwa Red Colobus","Piliocolobus gordonorum","Iringa Red Colobus|Uhehe Red Colobus"
1622,"Crescent Nail-tailed Wallaby","Onychogalea lunata","Crescent Nailtail Wallaby"
1623,"Sri Lankan Highland Shrew","Suncus montanus","Asian Highland Shrew|Black Shrew-mouse|Hill Shrew"
1624,"Mamfe White-toothed Shrew","Crocidura virgata","Mamfe Shrew"
1625,"Mentawai Langur","Presbytis potenziani","Golden-bellied Mentawai Langur|Long-tailed Langur|Mentawai Leaf Monkey"
1626,"Chinese Shrew Mole","Uropsilus soricipes",NA
1627,"Kloss's Mole","Euroscaptor klossi",NA
1628,"Malayan White-toothed Shrew","Crocidura malayana","Malayan Shrew"
1629,"Ethiopian Highland Hare","Lepus starcki","Starck's Hare"
1630,"Vervet Monkey","Chlorocebus pygerythrus","Black-chinned Vervet Monkey|Hilgert's Vervet Monkey|Pemba Vervet Monkey|Reddish-Green Vervet Monkey|Wittu Islands Vervet Monkey"
1631,"Yalden's White-toothed Shrew","Crocidura yaldeni","Yalden's Shrew"
1632,"Olive Colobus","Procolobus verus","Green Colobus|Van Bénéden's Colobus"
1633,"Daraina Sportive Lemur","Lepilemur milanoii",NA
1634,"Commerson's Dolphin","Cephalorhynchus commersonii","Black-and-white Dolphin|Piebald Dolphin|Skunk Dolphin|Kerguelen Islands Commerson's Dolphin"
1635,"Sulawesi Babirusa","Babyrousa celebensis",NA
1636,"Southern Black-eared Opossum","Didelphis aurita","Azara's Opossum|Big-eared Opossum|Brazilian Common Opossum|Gambá"
1637,"Reclusive Ring-tailed Possum","Pseudochirops coronatus","Reclusive Ringtail"
1638,"Dwarf Sperm Whale","Kogia sima","Owen's Pygmy Whale|Snub-nosed Cachalot"
1639,"Heck's Macaque","Macaca hecki",NA
1640,"Cordillera Slender Opossum","Marmosops chucha",NA
1641,"Malbrouck Monkey","Chlorocebus cynosuros","Malbrook"
1642,"Crosse's White-toothed Shrew","Crocidura crossei","Crosse's Shrew"
1643,"Reddish-gray White-toothed Shrew","Crocidura cyanea","Reddish-gray Shrew"
1644,"Aye-aye","Daubentonia madagascariensis",NA
1645,"Wallace's Three-striped Dasyure","Myoictis wallacii","Wallace's Dasyure"
1646,"Common Planigale","Planigale maculata","Pygmy Planigale"
1647,"Southern Lechwe","Kobus leche","Upemba Lechwe|Kafue Flats Lechwe|Kafue Lechwe|Black Lechwe|Red Lechwe"
1648,"Selangor Silvery Langur","Trachypithecus selangorensis","Selangor Lutung|Selangor Silvery Lutung|West Malaysian Silvered Langur"
1649,"Brush-tailed Mulgara","Dasycercus blythi","Hillier's Mulgara"
1650,"West Indian Manatee","Trichechus manatus","American Manatee|Antillean Manatee|Caribbean Manatee|Florida Manatee|North American Manatee"
1651,"Kuban Tur","Capra caucasica","Caucasian Ibex|Severtzov's Tur|West Caucasian Tur|Western Tur"
1652,"Jungle Cat","Felis chaus","Swamp Cat|Reed Cat"
1653,"Red-eared Monkey","Cercopithecus erythrotis","Red-eared Guenon|Russet-eared Guenon|Bioko Red-eared Monkey|Cameroon Red-eared Monkey"
1654,"Southern Muriqui","Brachyteles arachnoides","Southern Woolly Spider Monkey"
1655,"Hispid Hare","Caprolagus hispidus","Assam Rabbit"
1656,"Antelope Jackrabbit","Lepus alleni","Allen's Hare|Allen's Jackrabbit|Blanket Jak|Burro Jack|Jackass Rabbit|Mexican Jackrabbit|Saddle Jack|Wandering Jackrabbit"
1657,"Moloch Gibbon","Hylobates moloch","Javan Gibbon|Silvery Javan Gibbon"
1658,"Hooded Skunk","Mephitis macroura",NA
1659,"Haida Ermine","Mustela haidarum",NA
1660,"Yellow Baboon","Papio cynocephalus","Central Yellow Baboon|Northern Yellow Baboon"
1661,"Javan Treeshrew","Tupaia hypochrysa","Large Javan Treeshrew"
1662,"Congo Clawless Otter","Lutra congica",NA
1663,"Hooded Capuchin","Sapajus cay","Azara's Capuchin"
1664,"Fat-tailed Dwarf Lemur","Cheirogaleus medius","Lesser Dwarf Lemur|Spiny Forest Dwarf Lemur|Western Fat-tailed Dwarf Lemur"
1665,"Korean Pika","Ochotona coreana",NA
1666,"Thick-tailed Sulawesi White-toothed Shrew","Crocidura caudicrassa",NA
1667,"Buchara Shrew","Sorex buchariensis","Pamir Shrew"
1668,"Oku Mouse Shrew","Myosorex okuensis",NA
1669,"Jackson's Mongoose","Bdeogale jacksoni",NA
1670,"Menzies's Echymipera","Echymipera echinista","Fly River Bandicoot|Fly River Echymipera"
1671,"Karimi's Fat-tailed Opossum","Thylamys karimii","Karimi's Fat-tailed Mouse Opossum|Karimi's Thylamys"
1672,"Pale Gray White-toothed Shrew","Crocidura pergrisea","Baltistan Shrew|Kashmir Rock Shrew"
1673,"Northern Bettong","Bettongia tropica","Brush-tailed Bettong|Tropical Bettong"
1674,"Swamp Antechinus","Antechinus minimus","Little Tasmanian Marsupial Mouse"
1675,"Striped Bandicoot","Microperoryctes longicauda",NA
1676,"North Andean Huemul","Hippocamelus antisensis","Northern Huemul|Peruvian Heumul|Taruca"
1677,"Meester's Mouse Shrew","Myosorex meesteri","Meester's Forest Shrew"
1678,"Upemba White-toothed Shrew","Crocidura zimmeri","Zimmer's Shrew"
1679,"Creighton's Slender Opossum","Marmosops creightoni",NA
1680,"Virginia Opossum","Didelphis virginiana","North American Opossum"
1681,"Wisent","Bos bonasus","European Bison|European Wisent|Caucasian Wisent|Caucasian Bison|Dombay"
1682,"Southern Four-eyed Opossum","Philander quica",NA
1683,"European Badger","Meles meles","Eurasian Badger"
1684,"Ocelot","Leopardus pardalis",NA
1685,"North Pacific Right Whale","Eubalaena japonica","Japanese Whale|North-west Whale|Pacific Right Whale"
1686,"Spade-toothed Whale","Mesoplodon traversii","Bahamondi's Beaked Whale|Spade-toothed Beaked Whale|Traver's Beaked Whale"
1687,"Northern Bushbuck","Tragelaphus scriptus","Western Bushbuck|Harnessed Bushbuck|Harnessed Antelope|Central Bushbuck|Nile Bushbuck|Lake Tana Bushbuck|Senegal Bushbuck|Kabinda Bushbuck|Abyssinian Bushbuck|Kewel"
1688,"Sanje River Mangabey","Cercocebus sanjei","Sanje Crested Mangabey|Sanje Mangabey"
1689,"Rough-haired Golden Mole","Chrysospalax villosus",NA
1690,"Maasai Giraffe","Giraffa tippelskirchi","Kilimanjaro Giraffe|Maasai Giraffe|Rhodesian Giraffe|Thornicroft Giraffe"
1691,"Bishop's Slender Opossum","Marmosops bishopi",NA
1692,"Thomas's Shrew Tenrec","Microgale thomasi",NA
1693,"Domestic Cattle","Bos taurus","Cattle|Cow|Bull|European Cattle|Domestic Cattle|Zebu|Zebu Cattle|Humped Cattle|Indicine Cattle|Brahma|Brahman|Brahman Cattle|Indicine Cattle|Taurine Cattle"
1694,"Yarkand Hare","Lepus yarkandensis",NA
1695,"Altai Mountain Weasel","Mustela altaica",NA
1696,"Long-nosed Mongoose","Xenogale naso",NA
1697,"Anderson's Shrew Mole","Uropsilus andersoni",NA
1698,"White-tailed Deer","Odocoileus virginianus","Florida Key Deer"
1699,"Spectacled Lesser Galago","Galago matschiei","Dusky Bushbaby|Matschie's Lesser Galago"
1700,"Black-crested Sumatran Langur","Presbytis melalophos","Mitred Leaf Monkey|Sumatran Surili|Yellow-Handed Mitered Langur"
1701,"Llama","Lama glama",NA
1702,"Northern Bottlenose Whale","Hyperoodon ampullatus","Bottlehead|Bottlie|Common Bottlenose Whale|Flounder's Head|North Atlantic Bottlenose Whale"
1703,"Greater Dwarf Lemur","Cheirogaleus major","Geoffroy's Dwarf Lemur"
1704,"Buff-bellied Fat-tailed Opossum","Thylamys venustus","Buff-bellied Fat-tailed Mouse Opossum|Buff-bellied Thylamys"
1705,"Natal Red Duiker","Cephalophorus natalensis","Harvey's Duiker"
1706,"Kihaule's Mouse Shrew","Myosorex kihaulei",NA
1707,"Indian Gray Mongoose","Urva edwardsii",NA
1708,"Villa's Gray Shrew","Notiosorex villai","Villa's Shrew"
1709,"Tate's Three-striped Dasyure","Myoictis wavica",NA
1710,"Red-legged Pademelon","Thylogale stigmatica","Scrub Wallaby"
1711,"Least Weasel","Mustela nivalis","Weasel"
1712,"Speckled Dasyure","Neophascogale lorentzii","Long-clawed Marsupial Mouse"
1713,"Grant's Gazelle","Nanger granti",NA
1714,"Gray Whale","Eschrichtius robustus","California Gray Whale|Devilfish|Hard-head|Mussel Digger|Rip Sack|Scrag Whale"
1715,"Javan Slow Loris","Nycticebus javanicus",NA
1716,"Moonrat","Echinosorex gymnura","Malayan Moonrat|Raffles' Gymnure"
1717,"Hartebeest","Alcelaphus buselaphus","Red Hartebeest|Lelwel Hartebeest|Western Hartebeest|Coke's Hartebeest|Swayne's Hartebeest|Tora Hartebeest|Kongoni|Kanki|Korkay|Bubal Hartebeest|Lichtenstein's Hartebeest"
1718,"Southern Palm Civet","Paradoxurus musangus","Sumatran Palm Civet|Indochinese Palm Civet"
1719,"Pygmy Opossum","Chacodelphys formosa","Chacoan Pygmy Opossum"
1720,"Hainan White-toothed Shrew","Crocidura wuchihensis","Hainan Island Shrew|Wuchi Shrew"
1721,"Shantung White-toothed Shrew","Crocidura shantungensis","Asian Lesser White-toothed Shrew|Shantung Shrew"
1722,"Remy's Pygmy Shrew","Suncus remyi","Gabon Dwarf Shrew|Remy's Dwarf Shrew|Remy's Shrew"
1723,"McIlhenny's Four-eyed Opossum","Philander mcilhennyi",NA
1724,"Southern Chamois","Rupicapra pyrenaica","Pyrenean Chamois|Cantabrian Chamois|Abruzzi Chamois|Apennine Chamois"
1725,"Ugandan Crested Mangabey","Lophocebus ugandae",NA
1726,"Blackish Small-eared Shrew","Cryptotis nigrescens",NA
1727,"Brow-antlered Deer","Rucervus eldii","Eld's Deer|Sangai|Thamin"
1728,"Balsas Gray Mouse Opossum","Tlacuatzin balsasensis","Balsas Mouse Opossum"
1729,"Long-tailed Pangolin","Phataginus tetradactylus","Black-bellied Pangolin"
1730,"Germain's Langur","Trachypithecus germaini","Germain's Silver Langur|Indochinese Lutung|Indochinese Silvered Langur"
1731,"Siberian Ibex","Capra sibirica","Asiatic Ibex|Himalayan Ibex"
1732,"Angolan Slender Mongoose","Herpestes flavescens","Kaokoveld Slender Mongoose|Black Mongoose|Larger Red Mongoose"
1733,"Leadbeater's Possum","Gymnobelideus leadbeateri","Fairy Possum"
1734,"Attenborough's Long-beaked Echidna","Zaglossus attenboroughi","Attenborough's Echidna|Attenborough's Long-nosed Echidna|Cyclops Long-beaked Echidna|Cyclops Long-nosed Echidna|Sir David's Long-beaked Echidna|Sir David's Long-nosed Echidna"
1735,"Ashy Titi","Plecturocebus cinerascens","Ashy Black Titi|Ashy Black Titi Monkey|Ashy Gray Titi"
1736,"Emilie's Opossum","Gracilinanus emiliae","Emilia's Gracile Mouse Opossum|Emilia's Gracile Opossum|Emilia's Opossum|Long-tailed Gracile Mouse Opossum"
1737,"Habbema Dasyure","Murexia habbema","Habbema Antechinus"
1738,"Sikkim Water Shrew","Nectogale sikhimensis",NA
1739,"Pilbara Ningaui","Ningaui timealeyi","Ealey's Ningaui|Pibor Ningaui"
1740,"Coppery Ring-tailed Possum","Pseudochirops cupreus","Coppery Ringtail"
1741,"Southern Black Crested Mangabey","Lophocebus opdenboschi","Opdenbosch’s Crested Mangabey|Opdenbosch’s Mangabey|Southern Black Mangabey"
1742,"Big Lutrine Opossum","Lutreolina crassicaudata","Lesser Water Opossum|Little Water Opossum|Mink Opossum|Red Opossum|Red Water-possum|Thick-tailed Opossum"
1743,"Southern Bamboo Lemur","Hapalemur meridionalis","Rusty-gray Bamboo Lemur|Rusty-gray Lesser Bamboo Lemur|Southern Gentle Lemur"
1744,"Rock Shrew","Sorex dispar","Long-tailed Shrew|Gaspé Shrew"
1745,"Long-tailed Mouse Shrew","Myosorex longicaudatus","Long-tailed Forest Shrew"
1746,"Dall's Porpoise","Phocoenoides dalli","Dall Porpoise|True Porpoise|Dalli-type Dall's Porpoise|Truei-type Dall's Porpoise|True's Porpoise"
1747,"Hooded Red-sided Opossum","Monodelphis palliolata",NA
1748,"Southern Bushbuck","Tragelaphus sylvaticus","Ethiopian Highlands Bushbuck|Eastern Coastal Bushbuck|Chobe Bushbuck|Cape Bushbuck|Limpopo Bushbuck|Zambezi Bushbuck|Uganda Bushbuck|Kavirondo Bushbuck|Maasai Bushbuck|Somali Bushbuck|Menelik's Bushbuck|Imbabala"
1749,"Greater Congo Shrew","Congosorex polli","Poll's Shrew"
1750,"Markhor","Capra falconeri","Astor Markhor|Flare-horned Markhor|Kabul Markhor|Pir Panjal Markhor|Straight-horned Markhor|Sulaiman Markhor"
1751,"Indus River Dolphin","Platanista minor","Blind River Dolphin|Susu|Bhulan|South Asian River Dolphin"
1752,"Andean White-eared Opossum","Didelphis pernigra","Andean Opossum"
1753,"Tropical Least Shrew","Cryptotis tropicalis","Tropical Shrew|Tropical Small-eared Shrew"
1754,"Bururi Mouse Shrew","Myosorex bururiensis","Bururi Forest Shrew"
1755,"Maryland Shrew","Sorex fontinalis","Eastern Shrew"
1756,"Hill's White-toothed Shrew","Crocidura hilliana","Hill's Shrew"
1757,"Montagne d'Ambre Mouse Lemur","Microcebus arnholdi","Arnhold's Mouse Lemur"
1758,"White-whiskered Spider Monkey","Ateles marginatus","Marimanda Spider Monkey|White-cheeked Spider Monkey|White-faced Spider Monkey|White-fronted Spider Monkey"
1759,"Vaquita","Phocoena sinus","Cochito|Gulf of California Porpoise|Gulf Porpoise"
1760,"Olympic Shrew","Sorex rohweri","Rohwer's Shrew"
1761,"Blackbuck","Antilope cervicapra","Indian Antelope"
1762,"Purple-faced Langur","Semnopithecus vetulus","Purple-faced Leaf Monkey|Purple-faced Monkey|Bear Monkey|Highland Purple-faced Langur|Montane Purple-faced Langur|Northern Purple-faced Langur|Dry Zone Purple-faced Langur|Western Purple-faced Langur|North Lowland Wet Zone Purple-faced Langur|Southern Lowland Wet Zone Purple-faced Langur|Southern Purple-faced Langur"
1763,"Kenya Coast Dwarf Galago","Paragalago cocos","Diani Galago|Kenya Coast Galago"
1764,"Ornate Titi","Plecturocebus ornatus","Ornate Titi Monkey"
1765,"Cotton-top Tamarin","Saguinus oedipus","Cotton-headed Tamarin|Cottontop Tamarin"
1766,"Grant's Forest Shrew","Sylvisorex granti","Grant's Shrew"
1767,"African Golden Cat","Caracal aurata",NA
1768,"Melon-headed Whale","Peponocephala electra","Electra Dolphin|Little Killer Whale|Many-toothed Blackfish"
1769,"Small Elongated White-toothed Shrew","Crocidura microelongata",NA
1770,"Rhesus Macaque","Macaca mulatta","Rhesus Monkey"
1771,"Greater Striped Shrew","Sorex cylindricauda","Greater Stripe-backed Shrew"
1772,"Aroa Small-eared Shrew","Cryptotis aroensis","Sierra de Aroa Shrew"
1773,"Red-crowned Titi","Plecturocebus discolor","Red Titi Monkey|White-tailed Titi"
1774,"West African Manatee","Trichechus senegalensis","African Manatee"
1775,"Mongolian Gazelle","Procapra gutturosa","Dzeren|Zeren"
1776,"Northern Quoll","Dasyurus hallucatus","Little Northern Native Cat"
1777,"Tana River Mangabey","Cercocebus galeritus","Tana Mangabey|Tana River Crested Mangabey"
1778,"Usambara White-toothed Shrew","Crocidura usambarae","Usambara Shrew"
1779,"Scrub Hare","Lepus saxatilis","Savanna Hare"
1780,"Central American Least Shrew","Cryptotis orophilus","Central American Small-eared Shrew"
1781,"Guramba White-toothed Shrew","Crocidura phaeura","Guramba Shrew"
1782,"Large-toothed Ferret-badger","Melogale personata","Burmese Ferret-badger"
1783,"West African Pygmy White-toothed Shrew","Crocidura obscurior","Obscure White-toothed Shrew|West African Pygmy Shrew"
1784,"Kano's Mole","Mogera kanoana",NA
1785,"Taiga Shrew","Sorex isodon","Even-toothed Shrew"
1786,"Tattersall's Sifaka","Propithecus tattersalli","Golden-crowned Sifaka"
1787,"Blind Small-eared Shrew","Cryptotis niausa",NA
1788,"Spotted Fanaloka","Fossa fossana","Malagasy Civet|Tombokatosody|Tomkasodina|Tambosadina|Kavahy|Fanaloka"
1789,"Giant Eland","Tragelaphus derbianus","Derby Eland|Lord Derby's Eland|Eastern Giant Eland|Western Giant Eland"
1790,"Dian's Tarsier","Tarsius dentatus","Diana Tarsier"
1791,"Japanese Otter","Lutra nippon",NA
1792,"Phillips' Congo Shrew","Congosorex phillipsorum",NA
1793,"Foa's Red Colobus","Piliocolobus foai","Ulindi River Red Colobus|Kahuzi Red Colobus|Ulindi Red Colobus"
1794,"Pygmy Killer Whale","Feresa attenuata","Slender Blackfish|Slender Pilot Whale"
1795,"Saci Short-tailed Opossum","Monodelphis saci",NA
1796,"Galapagos Sea Lion","Zalophus wollebaeki","Galapagos Sealion"
1797,"Blue Duiker","Philantomba monticola",NA
1798,"Bornean White-bearded Gibbon","Hylobates albibarbis","Bornean Agile Gibbon|Southern Gibbon"
1799,"Batak White-toothed Shrew","Crocidura batakorum","Batak Shrew"
1800,"Central American Silky Anteater","Cyclopes dorsalis",NA
1801,"Long-tailed Weasel","Neogale frenata",NA
1802,"Desert Gray Shrew","Notiosorex crawfordi","Crawford's Desert Shrew|Crawford's Gray Shrew|Crawford's Shrew|Desert Shrew"
1803,"Common African Pangolin","Phataginus tricuspis","African White-bellied Pangolin|African Tree Pangolin|Three-cusped Pangolin"
1804,"Hoffmann's Brown-toothed Shrew","Chodsigoa hoffmanni","Hoffmann's Long-tailed Shrew"
1805,"Lang's Red Colobus","Piliocolobus langi",NA
1806,"Mountain Cottontail","Sylvilagus nuttallii","Nuttall's Cottontail"
1807,"Yellow-footed Rock Wallaby","Petrogale xanthopus","Ring-tailed Rock Wallaby"
1808,"White-footed Dunnart","Sminthopsis leucopus","White-footed Marsupial Mouse"
1809,"Cape Buffalo","Syncerus caffer","East African Buffalo|Lake Chad Buffalo|Virunga Buffalo|Mountain Buffalo|Dwarf Forest Buffalo|Red Buffalo|Forest Buffalo"
1810,"Forest Musk-deer","Moschus berezovskii",NA
1811,"Mindoro White-toothed Shrew","Crocidura mindorus","Mindoro Shrew"
1812,"Montane Shrew Tenrec","Microgale monticola","Mountain Shrew Tenrec"
1813,"Mountain Zebra","Equus zebra","Cape Mountain Zebra |Hartmann's Mountain Zebra"
1814,"African Clawless Otter","Lutra capensis","Cape Clawless Otter"
1815,"Southern Talapoin Monkey","Miopithecus talapoin","Angolan Talapoin Monkey"
1816,"Snow Leopard","Panthera uncia","Ounce"
1817,"Black-headed Marmoset","Mico nigriceps",NA
1818,"Greater Long-tailed Dunnart","Antechinomys longicaudatus","Long-tailed Marsupial Mouse"
1819,"Woolley's Three-striped Dasyure","Myoictis leucura",NA
1820,"Monk Saki","Pithecia monachus","Hairy Saki|Geoffroy's Monk Saki"
1821,"Red-flanked Duiker","Cephalophorus rufilatus",NA
1822,"Dent's Monkey","Cercopithecus denti","Dent's Mona Monkey|Dent's Guenon"
1823,"Plush-coated Ring-tailed Possum","Pseudochirops corinnae","Golden Ringtail Possum|Plush-coated Ringtail"
1824,"Pampas Deer","Ozotoceros bezoarticus",NA
1825,"Ankarana Dwarf Lemur","Cheirogaleus shethi","Sheth's Dwarf Lemur"
1826,"Northern Gray Fox","Urocyon cinereoargenteus","Tree Fox"
1827,"Greater Chinese Mole","Euroscaptor grandis",NA
1828,"Golden Langur","Trachypithecus geei","Gee's Golden Langur|Golden Leaf Monkey"
1829,"Lesser One-horned Rhinoceros","Rhinoceros sondaicus","Javan Rhinoceros"
1830,"Weddell Seal","Leptonychotes weddellii","Weddell's Seal"
1831,"Water Chevrotain","Hyemoschus aquaticus",NA
1832,"Mountain Reedbuck","Redunca fulvorufula","Southern Mountain Reedbuck|Chandler's Mountain Reedbuck|East African Mountain Reedbuck|Western Mountain Reedbuck|Adamawa Reedbuck"
1833,"Philippine Tarsier","Carlito syrichta","Bohol Tarsier|Mindanao Tarsier"
